ssvid,eez,year,flag_iso3,fishing_hours,eez_iso3
338394000,NA,2016,USA,499.4405555555557,high_seas
338394000,8314,2016,USA,50.53166666666667,SLB
338394000,8449,2016,USA,7.048888888888889,NZL
338394000,8326,2016,USA,253.3608333333334,TUV
338394000,8318,2016,USA,184.1055555555556,MHL
338394000,8317,2016,USA,461.54999999999995,NRU
338394000,8488,2016,USA,1.7327777777777778,KIR
338394000,8450,2016,USA,12.987777777777781,KIR
338394000,8316,2016,USA,300.64333333333343,FSM
338394000,8324,2016,USA,131.75472222222223,PNG
548051500,8324,2024,PHL,166.59027777777789,PNG
431680570,8487,2021,JPN,0.25055555555555553,JPN
431680570,NA,2021,JPN,140.45055555555552,high_seas
431680570,8315,2021,JPN,1480.6416320874998,PLW
431308000,NA,2021,JPN,16.476666666666667,high_seas
431308000,8487,2021,JPN,5.932222222222221,JPN
431308000,8316,2021,JPN,35.591111111111104,FSM
431308000,48980,2021,JPN,4.992777777777779,USA
431308000,8324,2021,JPN,535.5561520266667,PNG
416002995,8455,2020,TWN,189.95444444444445,NZL
416002995,NA,2020,TWN,5641.321944444446,high_seas
416229500,8486,2022,TWN,0.9853749999999999,CHN
416229500,NA,2022,TWN,2232.7399,high_seas
416229500,8315,2022,TWN,5.879958333333334,PLW
416229500,8321,2022,TWN,4.754149999999999,TWN
412446505,8486,2019,CHN,443.85416666666674,CHN
416002506,NA,2023,TWN,1409.6008333333334,high_seas
416002506,8322,2023,TWN,23.125,PHL
416004411,NA,2024,TWN,23.365277777777777,high_seas
416004411,8321,2024,TWN,4.6083333333333325,TWN
416004411,8486,2024,TWN,1.9097222222222223,CHN
413345000,8325,2022,CHN,92.66972222222239,FJI
413345000,8313,2022,CHN,4.9325,VUT
413345000,8314,2022,CHN,4240.185206005835,SLB
413345000,NA,2022,CHN,146.7675,high_seas
553111777,8324,2021,PNG,588.8302592158336,PNG
416000477,NA,2023,TWN,741.5752777777777,high_seas
416000477,8338,2023,TWN,0.17416666666666666,FRA
416000477,8343,2023,TWN,163.70555555555552,MUS
431680460,NA,2020,JPN,1496.3944444444446,high_seas
431680460,8315,2020,JPN,1054.0827777777777,PLW
431680460,8487,2020,JPN,7.768611111111112,JPN
416001252,8486,2021,TWN,141.80277777777778,CHN
416001252,8487,2021,TWN,54.8203,JPN
416001252,8321,2021,TWN,273.1228666666667,TWN
416001252,NA,2021,TWN,1838.1549459849996,high_seas
416001252,48954,2021,TWN,192.69822222222223,TWN
548924000,8321,2016,PHL,4.6244444444444435,TWN
548924000,8315,2016,PHL,487.0519444444446,PLW
548924000,8314,2016,PHL,24.370277777777776,SLB
548924000,8316,2016,PHL,92.14027777777777,FSM
548924000,8324,2016,PHL,1609.7900000000004,PNG
432726000,8316,2024,JPN,49.86611111111114,FSM
432726000,8487,2024,JPN,0.0775,JPN
432726000,8324,2024,JPN,1.2502777777777778,PNG
431501170,NA,2015,JPN,56.10472222222222,high_seas
431501170,8316,2015,JPN,1387.3633333333332,FSM
431680680,NA,2018,JPN,582.8275,high_seas
431680680,8487,2018,JPN,398.04999999999995,JPN
431680680,8315,2018,JPN,476.7677777777778,PLW
416229500,NA,2015,TWN,86.50916666666666,high_seas
416002291,NA,2015,TWN,1338.4680555555556,high_seas
416001159,8321,2019,TWN,3.450555555555556,TWN
416003009,8322,2017,TWN,12.407222222222224,PHL
416003009,8315,2017,TWN,13.588055555555556,PLW
416003009,8316,2017,TWN,0.6341666666666667,FSM
416003009,NA,2017,TWN,2115.7266666666665,high_seas
416002201,NA,2018,TWN,2563.4408333333336,high_seas
416002201,8316,2018,TWN,12.59,FSM
416002201,8487,2018,TWN,16.413888888888888,JPN
416003189,8321,2020,TWN,0.6783333333333332,TWN
416003189,NA,2020,TWN,2881.931111111112,high_seas
416001084,NA,2022,TWN,3588.8996294044446,high_seas
416001084,8316,2022,TWN,1.1916666666666667,FSM
416500000,8326,2016,TWN,95.13055555555557,TUV
416500000,8324,2016,TWN,577.1827777777778,PNG
416500000,8317,2016,TWN,398.07722222222236,NRU
416500000,8488,2016,TWN,543.8066666666668,KIR
416500000,8318,2016,TWN,36.02250000000001,MHL
416500000,8314,2016,TWN,328.55138888888894,SLB
416500000,NA,2016,TWN,1.566111111111111,high_seas
416500000,8316,2016,TWN,547.2736111111112,FSM
416000486,8315,2016,TWN,7.0280555555555555,PLW
416000486,NA,2016,TWN,1427.822777777778,high_seas
416000486,8487,2016,TWN,16.379444444444445,JPN
416000783,8321,2020,TWN,14.851666666666667,TWN
416000783,8487,2020,TWN,63.951944444444436,JPN
431680280,8315,2018,JPN,943.4802777777778,PLW
431680280,NA,2018,JPN,116.44277777777778,high_seas
431680280,8487,2018,JPN,16.666944444444447,JPN
416000627,NA,2019,TWN,1863.9708333333333,high_seas
416002973,8315,2019,TWN,1663.6897222222221,PLW
416002973,NA,2019,TWN,1447.3319444444442,high_seas
416002973,8316,2019,TWN,6.78888888888889,FSM
431600390,8487,2021,JPN,1810.1839777366667,JPN
431600390,NA,2021,JPN,2137.2725975227777,high_seas
416002174,NA,2018,TWN,5517.654444444444,high_seas
416002174,8487,2018,TWN,7.182222222222222,JPN
416002165,8315,2018,TWN,24.5425,PLW
416002165,NA,2018,TWN,1610.3672222222224,high_seas
416002165,8316,2018,TWN,27.564722222222223,FSM
416004368,8343,2023,TWN,4.446944444444445,MUS
416004368,NA,2023,TWN,3851.2183333333332,high_seas
510054000,8317,2016,FSM,6.287222222222222,NRU
510054000,8318,2016,FSM,12.946944444444444,MHL
510054000,NA,2016,FSM,0.8469444444444444,high_seas
510054000,8324,2016,FSM,605.2480555555555,PNG
510054000,8314,2016,FSM,224.4277777777778,SLB
510054000,8316,2016,FSM,1102.2522222222224,FSM
432948000,8314,2015,JPN,92.15833333333333,SLB
432948000,8324,2015,JPN,468.0555555555556,PNG
432948000,8488,2015,JPN,17.483888888888885,KIR
432948000,8316,2015,JPN,594.2638888888889,FSM
432948000,8487,2015,JPN,5.136111111111111,JPN
416000806,NA,2020,TWN,21.480833333333333,high_seas
416000486,8487,2014,TWN,13.44138888888889,JPN
416000486,NA,2014,TWN,112.94027777777778,high_seas
416003236,NA,2017,TWN,1430.31,high_seas
440226000,8324,2016,KOR,33.766666666666666,PNG
440226000,8318,2016,KOR,13.863888888888887,MHL
440226000,8314,2016,KOR,89.3325,SLB
440226000,8326,2016,KOR,31.051111111111112,TUV
440226000,8488,2016,KOR,19.020000000000003,KIR
440226000,NA,2016,KOR,20.704444444444444,high_seas
416000358,NA,2024,TWN,409.84555555555556,high_seas
416000358,NA,2019,TWN,2113.1922222222215,high_seas
416000358,48980,2019,TWN,8.69361111111111,USA
416000358,8316,2019,TWN,9.984166666666667,FSM
416000358,8315,2019,TWN,1366.4724999999999,PLW
432487000,8316,2022,JPN,103.31393492916672,FSM
432487000,48980,2022,JPN,2.170833333333333,USA
432487000,8487,2022,JPN,11.279744444444443,JPN
432487000,8324,2022,JPN,1.56,PNG
432685000,8324,2015,JPN,329.72444444444443,PNG
432685000,8488,2015,JPN,196.7352777777778,KIR
432685000,NA,2015,JPN,63.23916666666667,high_seas
432685000,8317,2015,JPN,29.91083333333334,NRU
432685000,8314,2015,JPN,92.96444444444444,SLB
432685000,8316,2015,JPN,719.3991666666667,FSM
432685000,48980,2015,JPN,15.469722222222222,USA
432685000,8318,2015,JPN,43.073055555555555,MHL
416002201,8487,2022,TWN,8.249919444444446,JPN
416002201,8321,2022,TWN,28.032494444444445,TWN
416002201,NA,2022,TWN,3516.5643305555554,high_seas
416002201,8486,2022,TWN,23.288958333333333,CHN
548905000,8315,2017,PHL,20.384722222222223,PLW
548905000,8321,2017,PHL,1.2452777777777777,TWN
548905000,8316,2017,PHL,44.72694444444444,FSM
548905000,8324,2017,PHL,1137.677222222222,PNG
431680630,NA,2016,JPN,675.0624999999999,high_seas
431680630,8487,2016,JPN,590.3366666666667,JPN
431680630,8316,2016,JPN,596.0674999999999,FSM
431200460,8487,2022,JPN,877.7149722222224,JPN
431200460,NA,2022,JPN,700.5903666666668,high_seas
432948000,8487,2024,JPN,71.74166666666676,JPN
431600390,NA,2015,JPN,403.24749999999995,high_seas
431601590,NA,2018,JPN,137.67138888888888,high_seas
431601590,8315,2018,JPN,1906.7444444444445,PLW
416004368,NA,2021,TWN,112.39777777777776,high_seas
416002222,NA,2024,TWN,108.94222222222223,high_seas
201707002,NA,2017,TWN,191.60777777777776,high_seas
416002198,NA,2016,TWN,1418.8080555555557,high_seas
431680156,NA,2017,JPN,694.6008333333332,high_seas
431680156,8487,2017,JPN,300.225,JPN
431680680,NA,2016,JPN,1239.8583333333336,high_seas
431680680,8487,2016,JPN,470.1958333333334,JPN
416000285,8322,2017,TWN,0.5327777777777778,PHL
416000285,NA,2017,TWN,1492.4777777777774,high_seas
432966000,8487,2017,JPN,4.595,JPN
432966000,NA,2017,JPN,121.79805555555555,high_seas
432966000,8315,2017,JPN,36.60638888888889,PLW
432966000,8324,2017,JPN,532.4519444444445,PNG
432966000,8316,2017,JPN,681.2816666666668,FSM
416004411,NA,2015,TWN,4428.191666666667,high_seas
416002201,8487,2017,TWN,2.757222222222222,JPN
416002201,8316,2017,TWN,118.69944444444444,FSM
416002201,NA,2017,TWN,2323.733333333333,high_seas
553111761,8326,2019,PNG,11.660277777777775,TUV
553111761,8324,2019,PNG,889.0080555555555,PNG
553111761,8316,2019,PNG,406.11027777777775,FSM
553111761,8315,2019,PNG,2.131111111111111,PLW
553111761,8317,2019,PNG,14.055277777777775,NRU
553111761,8488,2019,PNG,25.547777777777775,KIR
553111761,8314,2019,PNG,74.35499999999999,SLB
416000222,NA,2024,TWN,117.54166666666667,high_seas
416002415,8321,2021,TWN,7.3516666666666675,TWN
416002415,8487,2021,TWN,0.7744444444444445,JPN
416002415,NA,2021,TWN,1195.3252777777777,high_seas
416002526,8315,2019,TWN,1997.991388888889,PLW
416002526,8316,2019,TWN,8.744166666666667,FSM
416002526,NA,2019,TWN,1976.7327777777778,high_seas
416002575,NA,2017,TWN,1594.3433333333332,high_seas
416002575,8316,2017,TWN,22.486666666666665,FSM
431503000,8492,2019,JPN,17.85,IDN
431503000,8316,2019,JPN,471.6619444444447,FSM
431503000,8324,2019,JPN,986.918055555556,PNG
431503000,8487,2019,JPN,0.25083333333333335,JPN
416000285,8316,2018,TWN,0.6436111111111111,FSM
416000285,NA,2018,TWN,4567.495277777777,high_seas
367084000,8318,2018,USA,47.88305555555559,MHL
367084000,8324,2018,USA,514.4772222222225,PNG
367084000,8316,2018,USA,1213.8166666666673,FSM
367084000,8317,2018,USA,271.56138888888904,NRU
367084000,8450,2018,USA,11.353611111111112,KIR
367084000,NA,2018,USA,171.37861111111124,high_seas
367084000,8488,2018,USA,30.8938888888889,KIR
412440552,NA,2021,CHN,1192.262143750279,high_seas
412440552,8486,2021,CHN,190.6563888888889,CHN
412440552,8487,2021,CHN,1.5647222222222223,JPN
412440552,8485,2021,CHN,5.4863888888888885,SGP
431680113,8315,2023,JPN,214.56722222222223,PLW
431680113,8487,2023,JPN,247.47055555555553,JPN
431680113,NA,2023,JPN,403.76388888888886,high_seas
431308000,NA,2020,JPN,14.301666666666666,high_seas
431308000,8314,2020,JPN,6.0344444444444445,SLB
431308000,8316,2020,JPN,234.585,FSM
431308000,8324,2020,JPN,857.6727777777777,PNG
510057000,8324,2024,FSM,2.5925,PNG
510057000,8487,2024,FSM,95.99555555555557,JPN
510078000,8324,2019,FSM,493.10833333333346,PNG
510078000,8317,2019,FSM,58.19722222222225,NRU
510078000,8316,2019,FSM,1235.6233333333344,FSM
510078000,8488,2019,FSM,125.80444444444451,KIR
510078000,8326,2019,FSM,107.97583333333338,TUV
510078000,8314,2019,FSM,237.7700000000001,SLB
510078000,NA,2019,FSM,62.043055555555576,high_seas
200023602,8316,2019,NA,0.46472222222222226,FSM
200023602,8315,2019,NA,2481.107222222222,PLW
200023602,NA,2019,NA,1929.9350000000002,high_seas
416236200,NA,2018,TWN,4148.196111111111,high_seas
416236200,8322,2018,TWN,53.13777777777778,PHL
416236200,8315,2018,TWN,92.44833333333334,PLW
416236200,8492,2018,TWN,29.324166666666663,IDN
416236200,8316,2018,TWN,27.765555555555558,FSM
416222700,NA,2015,TWN,392.02027777777784,high_seas
416222700,8316,2015,TWN,1219.7286111111111,FSM
431680630,8315,2020,JPN,1579.7108333333335,PLW
431680630,NA,2020,JPN,765.6511111111112,high_seas
431680630,8487,2020,JPN,13.394166666666665,JPN
431680136,8315,2018,JPN,1546.5208333333335,PLW
431680136,NA,2018,JPN,362.96972222222223,high_seas
416000222,NA,2019,TWN,2136.2163888888886,high_seas
416000222,8322,2019,TWN,10.60888888888889,PHL
416000222,8321,2019,TWN,0.5608333333333333,TWN
416000222,8315,2019,TWN,857.4266666666666,PLW
416222700,8318,2021,TWN,5.539166666666664,MHL
416222700,8321,2021,TWN,0.5608333333333333,TWN
416222700,8444,2021,TWN,16.760015853611122,USA
416222700,NA,2021,TWN,3694.6243846375,high_seas
412446504,8321,2021,CHN,14.704444444444444,TWN
412446504,8486,2021,CHN,1839.0771777777777,CHN
431680156,NA,2023,JPN,799.1380555555554,high_seas
431680156,8487,2023,JPN,1531.2680555555557,JPN
431671000,NA,2021,JPN,0.8733333333333334,high_seas
431671000,8488,2021,JPN,9.20638888888889,KIR
431671000,8487,2021,JPN,0.42944444444444446,JPN
431671000,8324,2021,JPN,869.2018442994444,PNG
431671000,8316,2021,JPN,152.67888888888893,FSM
416002477,8348,2018,TWN,2763.0472222222224,MDG
416002477,8315,2018,TWN,22.896944444444443,PLW
416002477,8322,2018,TWN,14.832777777777778,PHL
416002477,NA,2018,TWN,5939.8708333333325,high_seas
431680730,NA,2015,JPN,53.51777777777777,high_seas
431680730,8487,2015,JPN,0.042222222222222223,JPN
416000737,NA,2024,TWN,572.7119444444445,high_seas
416004687,NA,2016,TWN,2164.1869444444446,high_seas
416004687,8343,2016,TWN,1282.856388888889,MUS
413345000,8314,2017,CHN,2585.1588888888887,SLB
413345000,NA,2017,CHN,58.32750000000002,high_seas
413345000,8325,2017,CHN,64.20694444444446,FJI
413345000,8313,2017,CHN,2944.2025000000003,VUT
416002222,NA,2019,TWN,4141.859444444447,high_seas
416002222,8316,2019,TWN,0.9430555555555555,FSM
416002222,8315,2019,TWN,7.570833333333333,PLW
416002766,NA,2019,TWN,1409.0591666666667,high_seas
416002766,8316,2019,TWN,8.610000000000001,FSM
416002766,8315,2019,TWN,1558.3741666666667,PLW
200023459,48954,2022,TWN,69.58252777777778,TWN
200023459,8487,2022,TWN,78.72900555555555,JPN
200023459,49003,2022,TWN,19.127200000000002,NA
200023459,8321,2022,TWN,491.94755833333335,TWN
200023459,NA,2022,TWN,1202.5231768841668,high_seas
200023459,8322,2022,TWN,37.295202777777774,PHL
416002251,8343,2017,TWN,12.434166666666666,MUS
416002251,8338,2017,TWN,1.972777777777778,FRA
416002251,8348,2017,TWN,1355.4494444444445,MDG
416002251,NA,2017,TWN,4591.955,high_seas
431817000,8316,2020,JPN,271.9430555555556,FSM
431817000,NA,2020,JPN,0.5333333333333333,high_seas
431817000,8487,2020,JPN,0.017777777777777778,JPN
431817000,8324,2020,JPN,805.8961111111112,PNG
431817000,8314,2020,JPN,10.9575,SLB
416000502,NA,2015,TWN,17.541944444444447,high_seas
431600210,NA,2023,JPN,689.7597222222223,high_seas
431600210,8315,2023,JPN,2722.4138888888883,PLW
416000247,NA,2020,TWN,2920.0380555555566,high_seas
431167000,NA,2017,JPN,770.636388888889,high_seas
431167000,48957,2017,JPN,11.815277777777776,USA
431167000,8324,2017,JPN,411.2086111111113,PNG
431167000,8316,2017,JPN,718.3480555555557,FSM
416003505,8315,2016,TWN,816.0047222222221,PLW
432685000,8316,2023,JPN,0.9341666666666667,FSM
416003019,8321,2020,TWN,319.55083333333334,TWN
416003019,8486,2020,TWN,0.18555555555555556,CHN
200016052,NA,2017,NA,1688.7627777777777,high_seas
431866000,8316,2014,JPN,299.9577777777777,FSM
431866000,48980,2014,JPN,0.6052777777777778,USA
431866000,NA,2014,JPN,2.8774999999999995,high_seas
431866000,8488,2014,JPN,186.93694444444444,KIR
431866000,8317,2014,JPN,68.59083333333334,NRU
431866000,8324,2014,JPN,78.14083333333336,PNG
431817000,8324,2022,JPN,4.978888888888889,PNG
431817000,8487,2022,JPN,0.1,JPN
201707002,NA,2020,TWN,264.0919444444444,high_seas
201707002,8321,2020,TWN,1301.1491666666666,TWN
201707002,8486,2020,TWN,0.7,CHN
201707002,48954,2020,TWN,11.811666666666667,TWN
431301296,NA,2020,JPN,1413.6805555555554,high_seas
431301296,8487,2020,JPN,333.0972222222222,JPN
431301296,8315,2020,JPN,1325.8763888888889,PLW
416000351,NA,2018,TWN,1545.0833333333333,high_seas
416000351,8315,2018,TWN,15.922222222222222,PLW
200016052,NA,2018,NA,1050.4272222222223,high_seas
200016052,8315,2018,NA,2.3922222222222222,PLW
200016052,8316,2018,NA,3859.5077777777783,FSM
412420934,8487,2020,CHN,12.936944444444439,JPN
412420934,NA,2020,CHN,2729.044166666666,high_seas
416500000,8321,2022,TWN,0.7972555555555556,TWN
416500000,8324,2022,TWN,61.447222222222244,PNG
416500000,8316,2022,TWN,414.031388230556,FSM
416500000,8488,2022,TWN,8.725833333333327,KIR
416500000,8318,2022,TWN,43.45444444444449,MHL
431680730,NA,2016,JPN,623.78,high_seas
431680730,8315,2016,JPN,1617.503611111111,PLW
431680730,8487,2016,JPN,205.0258333333333,JPN
431308000,8316,2017,JPN,120.79666666666667,FSM
431308000,8324,2017,JPN,298.83027777777784,PNG
431500960,8315,2017,JPN,828.5016666666668,PLW
432726000,8317,2016,JPN,48.278055555555554,NRU
432726000,8324,2016,JPN,668.4005555555556,PNG
432726000,8314,2016,JPN,109.97416666666669,SLB
432726000,8316,2016,JPN,842.3438888888891,FSM
432726000,8487,2016,JPN,8.7325,JPN
432726000,48957,2016,JPN,1.496111111111111,USA
416000776,8321,2024,TWN,14.139166666666672,TWN
416000502,8343,2023,TWN,30.995833333333337,MUS
416002934,NA,2019,TWN,2261.114722222222,high_seas
416569000,8324,2015,TWN,576.6158333333333,PNG
416569000,8316,2015,TWN,651.7924999999999,FSM
416569000,8488,2015,TWN,273.7736111111111,KIR
416569000,8314,2015,TWN,89.84694444444443,SLB
416569000,8317,2015,TWN,232.68194444444444,NRU
416001007,NA,2018,TWN,186.64638888888888,high_seas
201707002,8315,2018,TWN,8.87,PLW
201707002,NA,2018,TWN,1652.6741666666667,high_seas
416001547,8486,2018,TWN,30.787222222222226,CHN
416001547,8321,2018,TWN,598.9511111111111,TWN
416001547,48954,2018,TWN,2.8769444444444443,TWN
416001547,8487,2018,TWN,120.96083333333334,JPN
412420421,8483,2019,CHN,389.90166666666664,MYS
412420421,8327,2019,CHN,1.2958333333333334,KOR
412420421,8486,2019,CHN,14.922500000000003,CHN
412420421,8480,2019,CHN,23.224166666666665,IND
412420421,8318,2019,CHN,64.35166666666666,MHL
412420421,48980,2019,CHN,0.49277777777777776,USA
412420421,8315,2019,CHN,70.08083333333333,PLW
412420421,8452,2019,CHN,29.270000000000017,USA
412420421,8484,2019,CHN,27.240000000000002,VNM
412420421,8316,2019,CHN,178.6919444444444,FSM
412420421,NA,2019,CHN,2602.2416666666663,high_seas
412420421,8492,2019,CHN,981.096111111111,IDN
431200460,8487,2024,JPN,135.44277777777776,JPN
431200460,NA,2024,JPN,321.2747222222222,high_seas
431680280,8315,2016,JPN,885.1638888888889,PLW
431680280,NA,2016,JPN,636.3827777777778,high_seas
416004256,8321,2023,TWN,190.55083333333334,TWN
416004256,NA,2023,TWN,1099.701388888889,high_seas
416004256,48954,2023,TWN,527.8891666666666,TWN
416004256,8487,2023,TWN,946.5041666666667,JPN
431680680,8487,2023,JPN,1218.6666666666667,JPN
431680680,NA,2023,JPN,1621.503333333333,high_seas
431159000,8316,2020,JPN,691.1500000000005,FSM
431159000,8324,2020,JPN,837.400833333334,PNG
431159000,48957,2020,JPN,2.021388888888889,USA
431159000,8487,2020,JPN,2.985555555555556,JPN
416001547,8315,2016,TWN,1.7119444444444445,PLW
416001547,8321,2016,TWN,117.60194444444446,TWN
416001547,NA,2016,TWN,152.17666666666668,high_seas
416001547,48954,2016,TWN,5.113055555555556,TWN
416001547,8487,2016,TWN,43.933888888888895,JPN
416000947,8487,2023,TWN,88.01138888888889,JPN
416000947,8322,2023,TWN,735.4669444444445,PHL
416000947,8486,2023,TWN,9.497777777777777,CHN
416000947,8321,2023,TWN,725.5827777777778,TWN
416000947,NA,2023,TWN,1579.2430555555557,high_seas
416000947,49003,2023,TWN,177.2255555555555,NA
416216900,8315,2020,TWN,5.106944444444444,PLW
416216900,NA,2020,TWN,112.02833333333334,high_seas
412440552,8327,2023,CHN,190.5413888888889,KOR
412440552,8486,2023,CHN,403.41777777777793,CHN
412440552,NA,2023,CHN,915.6705555555554,high_seas
412440552,8321,2023,CHN,395.1700000000001,TWN
432549000,8315,2018,JPN,7.983055555555554,PLW
432549000,48957,2018,JPN,27.15916666666667,USA
432549000,8488,2018,JPN,42.5091666666667,KIR
432549000,8324,2018,JPN,714.1236111111114,PNG
432549000,8317,2018,JPN,50.776666666666706,NRU
432549000,8316,2018,JPN,853.2583333333337,FSM
432549000,NA,2018,JPN,0.6586111111111111,high_seas
432549000,8487,2018,JPN,27.13,JPN
416000502,NA,2016,TWN,590.9288888888889,high_seas
416002174,NA,2019,TWN,3263.9352777777776,high_seas
416002174,8315,2019,TWN,0.3769444444444444,PLW
416002174,8316,2019,TWN,0.9197222222222221,FSM
41269518,8318,2015,NA,719.5522222222222,MHL
41269518,NA,2015,NA,8.64861111111111,high_seas
41269518,8316,2015,NA,9.151666666666667,FSM
200023459,8315,2017,TWN,3.2708333333333335,PLW
200023459,NA,2017,TWN,1060.99,high_seas
200023459,8322,2017,TWN,12.100555555555555,PHL
416000776,8315,2018,TWN,2614,PLW
416000776,8486,2018,TWN,0.10083333333333333,CHN
416000776,NA,2018,TWN,373.2202777777778,high_seas
416000776,8321,2018,TWN,0.10083333333333333,TWN
416500000,8316,2014,TWN,14.832777777777777,FSM
412440549,8316,2022,CHN,2.5858333333333325,FSM
412440549,8318,2022,CHN,0.37,MHL
412440549,8486,2022,CHN,0.9883333333333334,CHN
